,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,knn,rfc,log,gb,sgd,lda,svc,mlp,result
9263,6.0,3.0,7.0,6.0,11.0,13.0,1.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9264,2.0,4.0,1.0,10.0,9.0,14.0,1.0,1.0,0.0,0.0,2,0,2,0,2,0,2,2,2
9265,5.0,8.0,4.0,5.0,14.0,8.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
9266,5.0,4.0,11.0,5.0,7.0,10.0,1.0,3.0,0.0,0.0,2,0,1,2,2,2,0,0,2
9267,5.0,2.0,6.0,3.0,11.0,18.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9268,3.0,8.0,5.0,8.0,9.0,12.0,1.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
9269,0.0,6.0,0.0,8.0,12.0,13.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9270,8.0,2.0,6.0,4.0,13.0,10.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9271,1.0,5.0,5.0,13.0,13.0,13.0,4.0,3.0,0.0,0.0,0,0,1,0,1,0,0,0,0
9272,8.0,2.0,17.0,5.0,11.0,6.0,2.0,1.0,0.0,1.0,1,0,2,2,2,2,2,2,1
9273,8.0,2.0,7.0,8.0,10.0,19.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9274,3.0,2.0,7.0,3.0,12.0,7.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9275,7.0,2.0,5.0,2.0,11.0,7.0,0.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9276,3.0,6.0,2.0,4.0,6.0,11.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9277,4.0,5.0,3.0,7.0,6.0,6.0,2.0,0.0,0.0,0.0,0,0,0,0,2,0,2,2,0
9278,4.0,3.0,4.0,6.0,16.0,14.0,2.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9279,6.0,5.0,1.0,8.0,10.0,15.0,1.0,3.0,1.0,0.0,2,0,2,0,2,0,2,2,2
9280,3.0,3.0,9.0,5.0,9.0,15.0,3.0,2.0,0.0,0.0,0,0,0,1,0,1,0,0,0
9281,9.0,4.0,6.0,11.0,9.0,15.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9282,5.0,4.0,8.0,12.0,10.0,15.0,2.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9283,2.0,5.0,4.0,4.0,17.0,14.0,2.0,2.0,0.0,1.0,0,0,0,2,2,0,0,0,0
9284,6.0,6.0,4.0,6.0,8.0,9.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9285,5.0,3.0,4.0,6.0,14.0,15.0,3.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9286,2.0,2.0,5.0,7.0,8.0,11.0,1.0,3.0,0.0,0.0,1,0,1,2,2,2,2,2,1
9287,3.0,5.0,2.0,6.0,8.0,14.0,2.0,3.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9288,8.0,2.0,4.0,6.0,11.0,12.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9289,2.0,2.0,3.0,2.0,9.0,12.0,2.0,2.0,0.0,0.0,1,0,0,2,2,2,2,2,1
9290,6.0,2.0,8.0,4.0,10.0,8.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9291,3.0,3.0,7.0,0.0,13.0,10.0,2.0,2.0,0.0,1.0,1,0,0,2,2,2,2,2,1
9292,2.0,6.0,4.0,3.0,8.0,11.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9293,1.0,6.0,2.0,7.0,5.0,11.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9294,4.0,10.0,12.0,7.0,12.0,10.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9295,7.0,2.0,5.0,6.0,15.0,9.0,2.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9296,1.0,3.0,9.0,8.0,11.0,11.0,4.0,3.0,0.0,0.0,0,0,1,0,1,1,0,0,0
9297,7.0,0.0,6.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9298,7.0,3.0,3.0,5.0,14.0,14.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9299,10.0,4.0,7.0,3.0,9.0,9.0,4.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9300,9.0,2.0,7.0,5.0,15.0,11.0,2.0,6.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9301,3.0,2.0,12.0,2.0,3.0,6.0,0.0,2.0,0.0,0.0,1,0,0,2,0,2,0,0,1
9302,9.0,1.0,9.0,6.0,13.0,17.0,1.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9303,3.0,7.0,3.0,7.0,14.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9304,9.0,2.0,3.0,5.0,6.0,15.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9305,6.0,4.0,4.0,1.0,11.0,6.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9306,4.0,5.0,6.0,3.0,12.0,12.0,0.0,4.0,0.0,0.0,2,0,0,2,0,2,0,0,2
9307,7.0,4.0,16.0,8.0,4.0,10.0,0.0,3.0,0.0,0.0,2,0,1,2,2,2,2,2,2
9308,6.0,4.0,6.0,7.0,13.0,16.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9309,8.0,3.0,8.0,7.0,8.0,9.0,1.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9310,5.0,6.0,4.0,14.0,8.0,5.0,2.0,2.0,0.0,0.0,1,0,2,2,2,0,2,2,1
9311,4.0,1.0,11.0,7.0,11.0,9.0,4.0,3.0,0.0,0.0,1,0,1,1,2,1,2,2,1
9312,7.0,2.0,4.0,9.0,8.0,11.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9313,5.0,1.0,3.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9314,5.0,5.0,13.0,8.0,11.0,11.0,3.0,4.0,0.0,0.0,1,0,1,1,1,1,0,0,1
9315,5.0,4.0,4.0,5.0,12.0,14.0,3.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9316,6.0,4.0,9.0,4.0,10.0,12.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9317,2.0,6.0,6.0,7.0,11.0,9.0,1.0,2.0,0.0,0.0,2,0,0,0,0,0,0,0,2
9318,3.0,4.0,8.0,8.0,12.0,19.0,4.0,4.0,0.0,0.0,2,0,1,1,1,1,0,0,2
9319,4.0,5.0,10.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,2,0,0,2,0,2,0,0,2
9320,3.0,7.0,5.0,8.0,14.0,15.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0
9321,1.0,1.0,2.0,0.0,4.0,7.0,1.0,3.0,0.0,0.0,1,0,0,2,2,2,0,2,1
9322,8.0,2.0,3.0,5.0,16.0,11.0,5.0,4.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9323,11.0,1.0,6.0,1.0,8.0,10.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9324,6.0,2.0,2.0,11.0,11.0,9.0,2.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9325,7.0,1.0,9.0,0.0,15.0,12.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9326,6.0,1.0,12.0,4.0,11.0,14.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9327,12.0,0.0,5.0,2.0,9.0,7.0,1.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9328,1.0,9.0,9.0,7.0,9.0,15.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9329,3.0,6.0,7.0,6.0,17.0,18.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
9330,4.0,2.0,2.0,7.0,15.0,12.0,0.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9331,5.0,6.0,10.0,7.0,13.0,8.0,2.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
9332,2.0,6.0,5.0,7.0,8.0,7.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9333,1.0,2.0,11.0,4.0,13.0,15.0,3.0,2.0,0.0,0.0,0,0,0,1,0,1,0,0,0
9334,8.0,1.0,2.0,4.0,9.0,10.0,2.0,0.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9335,4.0,5.0,2.0,10.0,9.0,17.0,2.0,1.0,0.0,0.0,0,0,2,0,2,0,2,2,0
9336,3.0,3.0,1.0,6.0,15.0,12.0,2.0,2.0,0.0,0.0,1,0,2,2,2,1,2,2,1
9337,7.0,0.0,3.0,1.0,8.0,7.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9338,2.0,2.0,6.0,7.0,10.0,13.0,2.0,2.0,0.0,0.0,1,0,1,2,2,1,2,2,1
9339,4.0,2.0,9.0,4.0,12.0,7.0,2.0,2.0,0.0,0.0,2,0,1,2,2,2,2,2,2
9340,6.0,1.0,10.0,5.0,10.0,6.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9341,3.0,2.0,6.0,9.0,15.0,13.0,2.0,2.0,0.0,0.0,1,0,2,2,2,1,2,2,1
9342,1.0,5.0,6.0,5.0,8.0,13.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9343,2.0,0.0,6.0,4.0,11.0,11.0,3.0,3.0,0.0,0.0,2,0,1,2,2,1,2,2,2
9344,7.0,0.0,6.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9345,5.0,4.0,1.0,7.0,13.0,15.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9346,3.0,5.0,4.0,6.0,10.0,14.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0
9347,10.0,2.0,5.0,7.0,13.0,3.0,1.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9348,1.0,2.0,2.0,2.0,16.0,16.0,1.0,1.0,0.0,0.0,0,0,0,2,2,1,0,2,0
9349,0.0,7.0,5.0,3.0,18.0,9.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9350,4.0,4.0,9.0,1.0,12.0,13.0,1.0,1.0,0.0,0.0,0,0,0,2,0,2,0,0,0
9351,2.0,6.0,4.0,5.0,10.0,9.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9352,8.0,2.0,6.0,2.0,10.0,10.0,1.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9353,1.0,7.0,6.0,3.0,11.0,10.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9354,2.0,3.0,3.0,5.0,13.0,10.0,1.0,1.0,0.0,0.0,2,0,1,2,2,0,2,2,2
9355,4.0,6.0,2.0,3.0,10.0,9.0,2.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
9356,5.0,2.0,1.0,6.0,13.0,13.0,2.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9357,6.0,3.0,3.0,3.0,8.0,7.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9358,1.0,2.0,0.0,2.0,11.0,13.0,2.0,2.0,0.0,0.0,0,0,0,2,2,1,2,2,0
9359,4.0,1.0,3.0,7.0,18.0,8.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9360,10.0,3.0,8.0,3.0,13.0,12.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9361,1.0,5.0,3.0,5.0,6.0,11.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9362,9.0,3.0,5.0,3.0,9.0,12.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9363,4.0,3.0,3.0,9.0,8.0,14.0,0.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9364,4.0,7.0,6.0,4.0,9.0,11.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
9365,4.0,3.0,7.0,5.0,18.0,8.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9366,4.0,6.0,2.0,13.0,6.0,7.0,1.0,2.0,0.0,0.0,2,0,2,0,2,0,2,2,2
9367,2.0,3.0,5.0,6.0,14.0,18.0,3.0,2.0,0.0,0.0,2,0,1,0,1,1,0,0,2
9368,4.0,6.0,7.0,9.0,11.0,10.0,1.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0
9369,4.0,3.0,4.0,3.0,11.0,15.0,2.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9370,7.0,5.0,10.0,1.0,10.0,14.0,1.0,0.0,1.0,0.0,1,0,0,0,0,2,0,0,1
9371,9.0,1.0,8.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9372,3.0,1.0,6.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,2,0,0,2,2,2,2,2,2
9373,5.0,4.0,10.0,3.0,7.0,7.0,1.0,1.0,0.0,0.0,0,0,0,2,0,2,0,0,0
9374,2.0,8.0,6.0,10.0,7.0,15.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9375,2.0,0.0,8.0,12.0,11.0,14.0,3.0,2.0,0.0,0.0,1,0,1,2,2,1,2,2,1
9376,4.0,4.0,3.0,5.0,13.0,14.0,3.0,3.0,0.0,0.0,1,0,1,0,2,0,2,2,1
9377,1.0,6.0,3.0,5.0,7.0,13.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9378,2.0,7.0,1.0,6.0,9.0,8.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9379,5.0,4.0,2.0,4.0,23.0,15.0,1.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9380,9.0,2.0,12.0,6.0,7.0,4.0,1.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9381,4.0,4.0,4.0,6.0,8.0,6.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9382,0.0,8.0,2.0,7.0,7.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9383,7.0,2.0,5.0,2.0,9.0,9.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9384,9.0,5.0,5.0,1.0,21.0,21.0,2.0,4.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9385,9.0,4.0,6.0,5.0,16.0,11.0,5.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9386,4.0,5.0,2.0,6.0,11.0,12.0,2.0,1.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9387,4.0,5.0,4.0,6.0,14.0,15.0,1.0,3.0,0.0,0.0,1,0,1,2,2,0,2,2,1
9388,6.0,0.0,8.0,1.0,10.0,9.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9389,1.0,5.0,3.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
9390,4.0,3.0,3.0,5.0,10.0,10.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9391,6.0,5.0,5.0,4.0,6.0,13.0,2.0,3.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9392,2.0,8.0,2.0,13.0,14.0,10.0,3.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
9393,1.0,1.0,5.0,5.0,15.0,13.0,2.0,1.0,0.0,0.0,1,0,1,2,2,1,2,2,1
9394,7.0,1.0,9.0,5.0,12.0,10.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9395,5.0,5.0,2.0,7.0,10.0,15.0,1.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9396,6.0,2.0,8.0,2.0,6.0,10.0,1.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9397,4.0,3.0,9.0,3.0,11.0,11.0,0.0,2.0,0.0,0.0,2,0,1,2,2,2,2,2,2
9398,2.0,8.0,6.0,8.0,9.0,16.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0
9399,3.0,8.0,12.0,6.0,12.0,11.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9400,3.0,6.0,4.0,13.0,15.0,10.0,2.0,1.0,0.0,0.0,2,0,1,0,2,0,2,2,2
9401,3.0,1.0,9.0,7.0,13.0,12.0,4.0,2.0,0.0,0.0,1,0,1,1,2,1,2,2,1
9402,0.0,2.0,7.0,1.0,11.0,19.0,1.0,3.0,0.0,0.0,0,0,0,2,0,1,0,0,0
9403,5.0,3.0,5.0,2.0,11.0,15.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9404,0.0,10.0,0.0,8.0,14.0,11.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9405,3.0,0.0,8.0,9.0,13.0,19.0,2.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9406,4.0,3.0,2.0,3.0,10.0,9.0,3.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9407,7.0,5.0,6.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,2,0,0,2,2,2,2,2,2
9408,5.0,6.0,4.0,8.0,9.0,12.0,3.0,3.0,0.0,0.0,2,0,0,0,2,0,2,2,2
9409,2.0,4.0,6.0,7.0,11.0,11.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9410,3.0,1.0,3.0,3.0,10.0,16.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9411,2.0,2.0,7.0,2.0,11.0,13.0,3.0,2.0,0.0,0.0,1,0,0,2,0,1,0,0,1
9412,5.0,7.0,2.0,5.0,11.0,9.0,1.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0
9413,3.0,3.0,3.0,3.0,12.0,11.0,1.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0
9414,10.0,4.0,9.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9415,2.0,6.0,2.0,4.0,11.0,5.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9416,4.0,3.0,9.0,1.0,9.0,16.0,0.0,1.0,0.0,0.0,2,0,0,2,0,2,0,0,2
9417,1.0,4.0,0.0,7.0,16.0,13.0,2.0,1.0,0.0,0.0,1,0,0,0,2,0,0,2,1
9418,4.0,5.0,8.0,5.0,10.0,19.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9419,12.0,4.0,6.0,3.0,12.0,14.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9420,9.0,2.0,6.0,1.0,10.0,11.0,2.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9421,7.0,5.0,8.0,4.0,10.0,13.0,1.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9422,4.0,8.0,9.0,7.0,14.0,13.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9423,3.0,4.0,1.0,6.0,7.0,10.0,1.0,2.0,0.0,0.0,2,0,2,2,2,0,2,2,2
9424,3.0,2.0,4.0,6.0,20.0,13.0,2.0,4.0,0.0,0.0,2,0,2,2,2,1,2,2,2
9425,2.0,7.0,5.0,5.0,7.0,10.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9426,12.0,4.0,7.0,2.0,13.0,17.0,2.0,5.0,0.0,0.0,0,0,2,2,2,2,2,2,0
9427,6.0,5.0,6.0,6.0,13.0,20.0,2.0,3.0,0.0,0.0,2,0,1,2,2,2,2,2,2
9428,4.0,3.0,9.0,7.0,8.0,13.0,1.0,3.0,0.0,0.0,2,0,1,2,2,2,2,2,2
9429,4.0,4.0,8.0,2.0,11.0,13.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,1
9430,5.0,3.0,7.0,3.0,18.0,11.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9431,3.0,3.0,4.0,1.0,11.0,17.0,1.0,2.0,0.0,0.0,0,0,0,2,0,2,0,0,0
9432,0.0,7.0,2.0,8.0,7.0,9.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9433,4.0,4.0,3.0,2.0,12.0,12.0,0.0,1.0,0.0,0.0,0,0,0,2,2,2,2,2,0
9434,2.0,3.0,4.0,2.0,15.0,16.0,2.0,1.0,0.0,0.0,2,0,0,2,0,0,0,0,2
9435,7.0,2.0,9.0,2.0,11.0,18.0,3.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9436,7.0,5.0,7.0,6.0,12.0,8.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9437,1.0,2.0,6.0,9.0,16.0,17.0,2.0,3.0,0.0,0.0,1,0,1,1,1,1,2,2,1
9438,2.0,6.0,6.0,2.0,13.0,20.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9439,2.0,5.0,2.0,8.0,17.0,15.0,1.0,1.0,0.0,0.0,1,0,0,0,2,0,0,0,1
9440,4.0,9.0,4.0,4.0,10.0,9.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9441,6.0,4.0,4.0,8.0,10.0,13.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9442,3.0,5.0,2.0,4.0,16.0,19.0,2.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,1
9443,1.0,3.0,5.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,1,0,0,2,0,0,0,0,1
9444,2.0,3.0,2.0,8.0,9.0,9.0,1.0,1.0,0.0,0.0,2,0,2,2,2,0,2,2,2
9445,6.0,4.0,5.0,2.0,12.0,13.0,0.0,2.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9446,3.0,5.0,4.0,8.0,13.0,16.0,5.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
9447,6.0,6.0,3.0,11.0,21.0,11.0,2.0,1.0,0.0,0.0,2,0,2,2,2,0,2,2,2
9448,5.0,1.0,5.0,3.0,19.0,17.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9449,6.0,5.0,5.0,7.0,13.0,14.0,0.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9450,8.0,2.0,8.0,2.0,8.0,14.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9451,6.0,6.0,3.0,8.0,13.0,12.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9452,3.0,9.0,6.0,6.0,12.0,11.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9453,7.0,3.0,6.0,3.0,18.0,9.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9454,3.0,2.0,5.0,2.0,8.0,11.0,1.0,1.0,0.0,0.0,0,0,1,2,2,2,2,2,0
9455,5.0,0.0,3.0,3.0,9.0,17.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9456,3.0,1.0,3.0,2.0,15.0,9.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9457,7.0,5.0,7.0,3.0,14.0,13.0,1.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0
9458,1.0,3.0,8.0,7.0,19.0,11.0,4.0,3.0,0.0,0.0,0,0,1,1,1,1,0,0,0
9459,3.0,4.0,9.0,8.0,13.0,6.0,2.0,1.0,0.0,0.0,1,0,1,0,2,0,0,0,1
9460,6.0,0.0,5.0,2.0,11.0,14.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9461,6.0,5.0,6.0,5.0,22.0,12.0,3.0,4.0,0.0,0.0,0,0,2,2,2,1,2,2,0
9462,5.0,4.0,7.0,2.0,14.0,9.0,0.0,1.0,0.0,0.0,1,0,0,2,2,2,2,2,1
9463,1.0,9.0,4.0,7.0,7.0,13.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9464,2.0,4.0,11.0,3.0,7.0,12.0,1.0,2.0,0.0,0.0,0,0,0,2,0,1,0,0,0
9465,4.0,6.0,3.0,4.0,12.0,12.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9466,3.0,5.0,8.0,4.0,18.0,12.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9467,7.0,5.0,6.0,7.0,21.0,13.0,0.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9468,4.0,8.0,10.0,6.0,7.0,12.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9469,1.0,3.0,7.0,7.0,12.0,15.0,2.0,3.0,0.0,0.0,0,0,1,1,1,1,0,0,0
9470,5.0,5.0,8.0,10.0,10.0,15.0,3.0,4.0,0.0,0.0,1,0,1,1,2,1,2,2,1
9471,6.0,5.0,4.0,4.0,11.0,18.0,2.0,3.0,1.0,0.0,1,0,0,0,0,0,0,0,1
9472,4.0,4.0,6.0,5.0,12.0,10.0,3.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1
9473,5.0,5.0,7.0,2.0,14.0,21.0,1.0,1.0,0.0,0.0,2,0,0,2,0,2,0,0,2
9474,7.0,1.0,4.0,5.0,23.0,17.0,3.0,3.0,0.0,1.0,2,0,2,2,2,2,2,2,2
9475,6.0,7.0,10.0,5.0,8.0,10.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9476,4.0,5.0,8.0,0.0,14.0,9.0,1.0,0.0,0.0,1.0,0,0,0,2,2,2,0,0,0
9477,2.0,10.0,0.0,11.0,8.0,11.0,1.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,1
9478,6.0,2.0,10.0,2.0,11.0,12.0,2.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9479,7.0,3.0,9.0,3.0,10.0,13.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9480,5.0,1.0,2.0,5.0,10.0,11.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9481,2.0,8.0,6.0,7.0,13.0,15.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
9482,3.0,3.0,3.0,4.0,12.0,9.0,3.0,2.0,1.0,0.0,2,0,0,0,0,0,0,0,2
9483,4.0,8.0,4.0,13.0,9.0,20.0,1.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,1
9484,8.0,3.0,9.0,3.0,7.0,17.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
9485,8.0,1.0,9.0,1.0,16.0,20.0,2.0,3.0,0.0,1.0,1,0,2,2,2,2,2,2,1
9486,3.0,3.0,1.0,8.0,17.0,16.0,2.0,4.0,2.0,1.0,0,0,1,0,2,0,1,2,0
9487,1.0,6.0,1.0,10.0,20.0,16.0,5.0,3.0,1.0,0.0,1,0,0,0,0,0,0,0,1
9488,0.0,1.0,5.0,4.0,11.0,17.0,0.0,1.0,0.0,0.0,1,0,1,2,1,2,0,0,1
9489,8.0,5.0,6.0,3.0,13.0,9.0,3.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
9490,5.0,3.0,5.0,3.0,14.0,14.0,4.0,2.0,0.0,0.0,1,0,1,2,2,1,2,2,1
